сапогоу,Nb,1128,сапогъ
и҃с,Ne,343,исоусъ
мое,Ps,447,мои
брашьно,Nb,1416,брашьно
естъ,V-,18,бꙑти
да,G-,366,да
твор҄ѭ,V-,637,творити
вол҄ѭ,Nb,505,волꙗ
посълавъшаего,V-,63,посълати
мѧ,Pp,440,азъ
ꙇ,C-,13,и
съвръшѫ,V-,1179,съврьшити
дѣло,Nb,470,дѣло
его,Pp,64,и
не,Df,8,не
вꙑ,Pp,266,вꙑ
ли,Du,752,ли
г҃лете,V-,102,глаголати
ѣко,G-,115,ꙗко
еште,Df,253,ѥще
четꙑре,Ma,137,четꙑрe
мѣсѧци,Nb,1532,мѣсѧць
сѫтъ,V-,18,бꙑти
ꙇ,C-,13,и
жѧтва,Nb,1099,жѧтва
придетъ,V-,221,прити
се,I-,419,се
г҃л҄ѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
вьзведѣте,V-,1268,възвести
очи,Nb,427,око
ваши,Ps,723,вашь
ꙇ,C-,13,и
видите,V-,479,видѣти
н҄ивꙑ,Nb,2803,нива
ѣко,G-,115,ꙗко
плавꙑ,A-,3105,плавъ
сѫтъ,V-,18,бꙑти
къ,R-,59,къ
жѧтвѣ,Nb,1099,жѧтва
юже,Df,694,оуже
ꙇ,C-,13,и
жьн҄ѧі,V-,824,жѧти
мьздѫ,Nb,750,мьзда
приемл҄етъ,V-,589,приимати
ꙇ,C-,13,и
събираетъ,V-,152,събирати
плодъ,Nb,344,плодъ
животънꙑ,A-,3131,животьнъ
да,G-,366,да
сѣѩи,V-,823,сѣти
въ коупѣ,Df,1754,въкоупѣ
радоуетъ,V-,1566,радовати
сѧ,Pk,21,себе
ꙇ,C-,13,и
жьн҄ѧі,V-,824,жѧти
о,R-,1,о
семь,Pd,47,сь
бо,Df,94,бо
слово,Nb,520,слово
естъ,V-,18,бꙑти
ꙇстинъное,A-,72,истиньнъ
ѣко,G-,115,ꙗко
ꙇнъ,Px,259,инъ
естъ,V-,18,бꙑти
сѣѩи,V-,823,сѣти
ꙇ,C-,13,и
инъ,Px,259,инъ
естъ,V-,18,бꙑти
жьн҄ѧі,V-,824,жѧти
азъ,Pp,440,азъ
же,Df,20,же
посълахъ,V-,63,посълати
вꙑ,Pp,266,вꙑ
жѧтъ,V-,824,жѧти
ꙇдеже,Dq,798,идеже
вꙑ,Pp,266,вꙑ
не,Df,8,не
троудисте,V-,2631,троудити
сѧ,Pk,21,себе
ꙇни,Px,259,инъ
троудишѧ,V-,2631,троудити
сѧ,Pk,21,себе
ꙇ,C-,13,и
вꙑ,Pp,266,вꙑ
въ,R-,111,въ
троудъ,Nb,2765,троудъ
ꙇхъ,Pp,64,и
вьнидете,V-,380,вънити
отъ,R-,80,отъ
града,Nb,718,градъ
же,Df,20,же
того,Pd,105,тъ
мънози,A-,49,мъногъ
вѣровашѧ,V-,968,вѣровати
вь,R-,111,въ
н҄его,Pp,64,и
отъ,R-,80,отъ
самарѣнъ,Nb,1116,самарѣнинъ
за,R-,726,за
слово,Nb,520,слово
женѣ,Nb,693,жена
съвѣдѣтел҄ьствоуѭшти,V-,1810,съвѣдѣтельствовати
ѣко,G-,115,ꙗко
рече,V-,106,рещи
ми,Pp,440,азъ
вьсѣ,Px,54,вьсь
елико,Pr,2092,ѥликъ
сътворихъ,V-,73,сътворити
егда,Dq,300,ѥгда
же,Df,20,же
придѫ,V-,221,прити
къ,R-,59,къ
н҄емоу,Pp,64,и
самарѣне,Nb,1116,самарѣнинъ
мол҄ѣахѫ,V-,409,молити
і,C-,13,и
да,G-,366,да
би,V-,18,бꙑти
прѣбꙑлъ,V-,1131,прѣбꙑти
оу,R-,736,оу
н҄ихъ,Pp,64,и
ꙇ,C-,13,и
прѣбꙑстъ,V-,1131,прѣбꙑти
тоу,Df,177,тоу
дъва,Ma,230,дъва
дьни,Nb,523,дьнь
ꙇ,C-,13,и
мъного,Df,1049,мъного
паче,Df,827,паче
вѣровашѧ,V-,968,вѣровати
за,R-,726,за
слово,Nb,520,слово
его,Pp,64,и
женѣ,Nb,693,жена
г҃лаахѫ,V-,102,глаголати
ѣко,G-,115,ꙗко
юже,Df,694,оуже
не,Df,8,не
за,R-,726,за
твоѭ,Ps,307,твои
бесѣдѫ,Nb,1955,бесѣда
вѣроуемъ,V-,968,вѣровати
сами,Pd,567,самъ
бо,Df,94,бо
слꙑшахомъ,V-,689,слꙑшати
ꙇ,C-,13,и
вѣмъ,V-,138,вѣдѣти
ѣко,G-,115,ꙗко
сь,Pd,47,сь
естъ,V-,18,бꙑти
въ,R-,111,въ
ꙇстинѫ,Nb,385,истина
с҃пъ,Nb,337,съпасъ
мира,Nb,284,миръ#2
х҃ъ,Ne,305,христ(ос)ъ
По,R-,77,по
дъвою,Ma,230,дъва
же,Df,20,же
дъноу,Nb,523,дьнь
ꙇзиде,V-,684,изити
отътѫдоу,Df,1039,отътѫдоу
ꙇ,C-,13,и
иде,V-,671,ити
въ,R-,111,въ
галилеѭ,Ne,1542,галилеꙗ
самъ,Pd,567,самъ
бо,Df,94,бо
ꙇ҃с,Ne,343,исоусъ
съвѣдѣтел҄ьствова,V-,1810,съвѣдѣтельствовати
ѣко,G-,115,ꙗко
пророкъ,Nb,878,пророкъ
въ,R-,111,въ
своемь,Pt,217,свои
отьчьстви,V-,4667,отъчаꙗти
не,Df,8,не
ꙇматъ,V-,9,имѣти
чисти,V-,15,чисти
Егда,Dq,300,ѥгда
же,Df,20,же
приде,V-,221,прити
въ,R-,111,въ
галилеѭ,Ne,1542,галилеꙗ
приѩшѧ,V-,165,приѩти
і,C-,13,и
галилѣане,Nb,2361,галилеꙗнинъ
вьсѣ,Px,54,вьсь
видѣвъше,V-,479,видѣти
елико,Pr,2092,ѥликъ
сътвори,V-,73,сътворити
въ,R-,111,въ
е҃рмѣхъ,Nb,0,FIXME
въ,R-,111,въ
праздьникъ,Nb,1901,праздьникъ
приде,V-,221,прити
же,Df,20,же
пакꙑ,Df,616,пакꙑ
въ,R-,111,въ
кана,Ne,3070,кана
галилеѭ,Ne,1542,галилеꙗ
ꙇдеже,Dq,798,идеже
сътвори,V-,73,сътворити
отъ,R-,80,отъ
водꙑ,Nb,355,вода
вино,Nb,335,вино
Бѣ,V-,18,бꙑти
же,Df,20,же
етеръ,Px,1287,етеръ
ц҃рь,Nb,275,цѣсарь
мѫжь,Nb,70,мѫжь
егоже,Pr,96,иже
с҃нъ,Nb,341,сꙑнъ#1
болѣаше,V-,1045,болѣти
въ,R-,111,въ
каперънаоумѣ,Ne,947,каперънаоумъ
слꙑшавъ,V-,689,слꙑшати
ѣко,G-,115,ꙗко
и҃с,Ne,343,исоусъ
приде,V-,221,прити
отъ,R-,80,отъ
ꙇюдеѩ,Ne,1840,июдеꙗ
въ,R-,111,въ
галилеѭ,Ne,1542,галилеꙗ
ꙇде,V-,671,ити
къ,R-,59,къ
н҄емоу,Pp,64,и
ꙇ,C-,13,и
мол҄ѣаше,V-,409,молити
і,C-,13,и
да,G-,366,да
сънидетъ,V-,913,сънити
ꙇ,C-,13,и
цѣлитъ,V-,1092,цѣлити
с҃на,Nb,341,сꙑнъ#1
его,Pp,64,и
бѣ,V-,18,бꙑти
бо,Df,94,бо
оумираѩ,V-,2278,оумирати
рече,V-,106,рещи
же,Df,20,же
къ,R-,59,къ
н҄емоу,Pp,64,и
и҃с,Ne,343,исоусъ
аште,G-,248,аще
знамени,Nb,1288,знамениѥ
ꙇ,C-,13,и
чюдесъ,Nb,1682,чоудо
не,Df,8,не
видите,V-,479,видѣти
не,Df,8,не
ꙇмате,V-,9,имѣти
вѣрꙑ,Nb,506,вѣра
ѩти,V-,1080,ѩти
г҃ла,V-,102,глаголати
къ,R-,59,къ
н҄емоу,Pp,64,и
ц҃рь,Nb,275,цѣсарь
мѫжь,Nb,70,мѫжь
г҃и,Nb,342,господь
съниди,V-,913,сънити
прѣжде,Df,5,прѣжде
даже,G-,1923,даже
не,Df,8,не
оумьретъ,V-,1068,оумрѣти
отрочѧ,Nb,1549,отрочѧ
мое,Ps,447,мои
г҃ла,V-,102,глаголати
къ,R-,59,къ
н҄емоу,Pp,64,и
и҃с,Ne,343,исоусъ
ꙇди,V-,671,ити
с҃нъ,Nb,341,сꙑнъ#1
твои,Ps,307,твои
живъ,A-,1507,живъ
естъ,V-,18,бꙑти
ꙇ,C-,13,и
вѣрѫ,Nb,506,вѣра
ꙇмъ,Pp,64,и
ч҃къ,Nb,211,чловѣкъ
словеси,Nb,520,слово
еже,Pr,96,иже
рече,V-,106,рещи
емоу,Pp,64,и
и҃с,Ne,343,исоусъ
ꙇдѣаше,V-,671,ити
абье,Df,938,абиѥ
же,Df,20,же
съходѧштю,V-,1529,съходити
емоу,Pp,64,и
се,I-,419,се
раби,Nb,511,рабъ
его,Pp,64,и
сърѣтѫ,V-,1011,сърѣсти
і,C-,13,и
г҃л҄ѭште,V-,102,глаголати
ѣко,G-,115,ꙗко
с҃нъ,Nb,341,сꙑнъ#1
твои,Ps,307,твои
живъ,A-,1507,живъ
естъ,V-,18,бꙑти
въпрашааше,V-,1505,въпрашати
же,Df,20,же
часа,Nb,422,часъ
отъ,R-,80,отъ
н҄ихъ,Pp,64,и
въ,R-,111,въ
которꙑ,Pi,1747,которꙑи
соулѣе,Df,3108,соулѣе
емоу,Pp,64,и
бꙑстъ,V-,18,бꙑти
рѣшѧ,V-,106,рещи
же,Df,20,же
емоу,Pp,64,и
ѣко,G-,115,ꙗко
вьчера,Df,3109,вьчера
въ,R-,111,въ
часъ,Nb,422,часъ
седмꙑ,Mo,1745,седмъ
остави,V-,669,оставити
огнь,Nb,839,огнь
разоумѣ,V-,1260,разоумѣти
же,Df,20,же
о҃ць,Nb,306,отьць
ѣко,G-,115,ꙗко
тъ,Pd,105,тъ
бѣ,V-,18,бꙑти
часъ,Nb,422,часъ
въ,R-,111,въ
н҄ьже,Pr,96,иже
рече,V-,106,рещи
емоу,Pp,64,и
и҃с,Ne,343,исоусъ
с҃нъ,Nb,341,сꙑнъ#1
твои,Ps,307,твои
живъ,A-,1507,живъ
естъ,V-,18,бꙑти
ꙇ,C-,13,и
вѣрова,V-,968,вѣровати
самъ,Pd,567,самъ
ꙇ,C-,13,и
домъ,Nb,374,домъ
его,Pp,64,и
вьсь,Px,54,вьсь
се,I-,419,се
пакꙑ,Df,616,пакꙑ
въторое,Mo,1744,въторъ
чюдо,Nb,1682,чоудо
сътвори,V-,73,сътворити
и҃с,Ne,343,исоусъ
пришьдъ,V-,221,прити
въ,R-,111,въ
галилеѭ,Ne,1542,галилеꙗ
По,R-,77,по
сихъ,Pd,47,сь
же,Df,20,же
бѣ,V-,18,бꙑти
праздьникъ,Nb,1901,праздьникъ
ꙇюдеꙇскъ,A-,1587,июдеискъ
ꙇ,C-,13,и
вьзиде,V-,1316,възити
и҃с,Ne,343,исоусъ
въ,R-,111,въ
е҃лмъ,Nb,0,FIXME
естъ,V-,18,бꙑти
же,Df,20,же
въ,R-,111,въ
е҃рмѣхъ,Nb,0,FIXME
на,R-,117,на
овьчи,A-,890,овьчь
кѫпѣли,Nb,3110,кѫпѣль
ѣже,Pr,96,иже
нарицаетъ,V-,68,нарицати
сѧ,Pk,21,себе
евреꙇскꙑ,Df,3111,евреискꙑ
фезда,Ne,0,FIXME
пѧть,Ma,640,пѧть
притворъ,Nb,3113,притворъ
ꙇмѫшти,V-,9,имѣти
вь,R-,111,въ
тѣхъ,Pd,105,тъ
же,Df,20,же
лежааше,V-,950,лежати
мъножьство,Nb,2099,мъножьство
болѧштіхъ,V-,1045,болѣти
слѣпъ,A-,1184,слѣпъ
хромъ,A-,1186,хромъ
соухъ,A-,1255,соухъ
чаѭштеꙇхъ,V-,1183,чаꙗти
движеньѣ,Nb,3114,движениѥ
водѣ,Nb,355,вода
а҃ꙉлъ,Nb,159,ангелъ
бо,Df,94,бо
г҃нь,A-,1674,господьнь
на,R-,117,на
вьсѣ,Px,54,вьсь
лѣта,Nb,50,лѣто
мꙑѣше,V-,0,FIXME
сѧ,Pk,21,себе
въ,R-,111,въ
кѫпѣли,Nb,3110,кѫпѣль
ꙇ,C-,13,и
възмѫштааше,V-,3115,възмѫщати
водѫ,Nb,355,вода
ꙇ,C-,13,и
иже,Pr,96,иже
пръвѣе,Df,856,прьвѣѥ
вълажаше,V-,3116,вълазити
по,R-,77,по
възмѫштени,V-,3115,възмѫщати
водꙑ,Nb,355,вода
съдравъ,A-,970,съдравъ
бꙑвааше,V-,183,бꙑвати
Бѣ,V-,18,бꙑти
же,Df,20,же
тоу,Df,177,тоу
етеръ,Px,1287,етеръ
ч҃къ,Nb,211,чловѣкъ
ꙉ҃,Ma,1340,триѥ десѧте
ꙇ,C-,13,и
ѕ҃,Ma,75,осмь
лѣтъ,Nb,50,лѣто
ꙇмꙑ,V-,9,имѣти
въ,R-,111,въ
недѫзѣ,Nb,982,недѫгъ
своемъ,Pt,217,свои
сего,Pd,47,сь
видѣвъ,V-,479,видѣти
и҃с,Ne,343,исоусъ
лежѧшта,V-,950,лежати
ꙇ,C-,13,и
разоумѣвъ,V-,1260,разоумѣти
ѣко,G-,115,ꙗко
мънога,A-,49,мъногъ
лѣта,Nb,50,лѣто
юже,Df,694,оуже
ꙇмѣаше,V-,9,имѣти
г҃ла,V-,102,глаголати
емоу,Pp,64,и
хоштеши,V-,301,хотѣти
ли,Du,752,ли
живъ,A-,1507,живъ
бꙑти,V-,18,бꙑти
Ѡтъвѣшта,V-,271,отъвѣщати
емоу,Pp,64,и
недѫжьнꙑ,A-,2079,нeдѫжьнъ
еи,Pp,64,и
г҃и,Nb,342,господь
ч҃ка,Nb,211,чловѣкъ
не,Df,8,не
ꙇмамь,V-,9,имѣти
да,G-,366,да
егда,Dq,300,ѥгда
възмѫтитъ,V-,3117,възмѫтити
сѧ,Pk,21,себе
вода,Nb,355,вода
въвръжетъ,V-,683,въврѣщи
мѧ,Pp,440,азъ
въ,R-,111,въ
кѫпѣль,Nb,3110,кѫпѣль
егда,Dq,300,ѥгда
же,Df,20,же
прихождѫ,V-,889,приходити
азъ,Pp,440,азъ
ꙇнъ,Px,259,инъ
прѣжде,R-,216,прѣжде
мене,Pp,440,азъ
вълазитъ,V-,3116,вълазити
г҃ла,V-,102,глаголати
емоу,Pp,64,и
и҃с,Ne,343,исоусъ
въстани,V-,975,въстати
възъми,V-,606,възѧти
одръ,Nb,1031,одръ
твои,Ps,307,твои
ꙇ,C-,13,и
иди,V-,671,ити
въ,R-,111,въ
домъ,Nb,374,домъ
своі,Pt,217,свои
ꙇ,C-,13,и
абье,Df,938,абиѥ
цѣлъ,A-,1141,цѣлъ
бꙑс,V-,18,бꙑти
ч҃къ,Nb,211,чловѣкъ
ꙇ,C-,13,и
вьзѧтъ,V-,606,възѧти
одръ,Nb,1031,одръ
свои,Pt,217,свои
ꙇ,C-,13,и
хождаше,V-,1036,ходити
Бѣ,V-,18,бꙑти
же,Df,20,же
сѫбота,Nb,1249,сѫбота
въ,R-,111,въ
тъ,Pd,105,тъ
дьнь,Nb,523,дьнь
г҃лахѫ,V-,102,глаголати
же,Df,20,же
ꙇюдеі,Nb,2043,июдеи
ꙇцѣлѣвъшюемоу,V-,955,ицѣлѣти
сѫбота,Nb,1249,сѫбота
естъ,V-,18,бꙑти
ꙇ,C-,13,и
не,Df,8,не
достоꙇтъ,V-,617,достоꙗти
тебѣ,Pp,304,тꙑ
вьзѧти,V-,606,възѧти
одра,Nb,1031,одръ
своего,Pt,217,свои
Ѡнъ,Pd,83,онъ
же,Df,20,же
отъвѣшта,V-,271,отъвѣщати
ꙇмъ,Pp,64,и
ꙇже,Pr,96,иже
мѧ,Pp,440,азъ
сътвори,V-,73,сътворити
цѣла,A-,1141,цѣлъ
тъ,Pd,105,тъ
мьнѣ,Pp,440,азъ
рече,V-,106,рещи
възъми,V-,606,възѧти
одръ,Nb,1031,одръ
твоі,Ps,307,твои
ꙇ,C-,13,и
ходи,V-,1036,ходити
въпросишѧ,V-,263,въпросити
же,Df,20,же
і,C-,13,и
къто,Pi,265,къто
естъ,V-,18,бꙑти
ч҃къ,Nb,211,чловѣкъ
рекꙑ,V-,106,рещи
тебѣ,Pp,304,тꙑ
възъми,V-,606,възѧти
одръ,Nb,1031,одръ
твои,Ps,307,твои
ꙇ,C-,13,и
ходи,V-,1036,ходити
ꙇсцѣлѣвꙑ,V-,955,ицѣлѣти
же,Df,20,же
не,Df,8,не
вѣдѣаше,V-,138,вѣдѣти
къто,Pi,265,къто
естъ,V-,18,бꙑти
и҃с,Ne,343,исоусъ
бо,Df,94,бо
оуклони,V-,3118,оуклонити
сѧ,Pk,21,себе
народоу,Nb,627,народъ
сѫштю,V-,18,бꙑти
на,R-,117,на
мѣстѣ,Nb,113,мѣсто
потомь,Df,51,потомь
же,Df,20,же
обрѣте,V-,225,обрѣсти
и҃с,Ne,343,исоусъ
въ,R-,111,въ
цркъве,Nb,38,црькꙑ
ꙇ,C-,13,и
рече,V-,106,рещи
емоу,Pp,64,и
се,I-,419,се
цѣлъ,A-,1141,цѣлъ
еси,V-,18,бꙑти
къ,R-,59,къ
томоу,Pd,105,тъ
не,Df,8,не
съгрѣшаі,V-,618,съгрѣшати
да,G-,366,да
не,Df,8,не
горе,A-,1302,гории
чьто,Pi,134,чьто
ти,Pp,304,тꙑ
бѫдетъ,V-,18,бꙑти
ꙇде,V-,671,ити
же,Df,20,же
ч҃къ,Nb,211,чловѣкъ
ꙇ,C-,13,и
повѣдѣ,V-,941,повѣдѣти
ꙇюдѣомъ,Nb,2043,июдеи
ѣко,G-,115,ꙗко
ꙇ҃с,Ne,343,исоусъ
естъ,V-,18,бꙑти
ꙇже,Pr,96,иже
мѧ,Pp,440,азъ
сътвори,V-,73,сътворити
цѣла,A-,1141,цѣлъ
ꙇ,C-,13,и
сего,Pd,47,сь
ради,R-,560,ради
гонѣхѫ,V-,4296,гонѣти
и҃с,Ne,343,исоусъ
ꙇюдѣи,Ne,1840,июдеꙗ
ꙇ,C-,13,и
искаахѫ,V-,114,искати
его,Pp,64,и
оубити,V-,1144,оубити
зане,G-,3119,зане
си,Pd,47,сь
твор҄ѣаше,V-,637,творити
въ,R-,111,въ
сѫботѫ,Nb,1249,сѫбота
ꙇ҃с,Ne,343,исоусъ
же,Df,20,же
отъвѣштавааше,V-,1946,отъвѣщавати
ꙇмъ,Pp,64,и
о҃ць,Nb,306,отьць
моі,Ps,447,мои
доселѣ,Df,1200,доселѣ
дѣлаетъ,V-,908,дѣлати
ꙇ,C-,13,и
азъ,Pp,440,азъ
дѣлаѭ,V-,908,дѣлати
сего,Pd,47,сь
ради,R-,560,ради
паче,Df,827,паче
ꙇскахѫ,V-,114,искати
его,Pp,64,и
ꙇюдеи,Nb,2043,июдеи
оубити,V-,1144,оубити
ѣко,G-,115,ꙗко
не,Df,8,не
тъкъмо,Df,1234,тъкъмо#2
разарѣше,V-,2004,разарꙗти
сѫботѫ,Nb,1249,сѫбота
нъ,C-,11,нъ
і,C-,13,и
о҃ца,Nb,34,богъ
своего,Pt,217,свои
г҃лаше,V-,102,глаголати
б҃а,Nb,34,богъ
равьнъ,A-,1630,равьнъ
сѧ,Pk,21,себе
творѧ,V-,637,творити
б҃у,Nb,34,богъ
отъвѣшта,V-,271,отъвѣщати
же,Df,20,же
и҃с,Ne,343,исоусъ
ꙇ,C-,13,и
рече,V-,106,рещи
ꙇмъ,Pp,64,и
амин,I-,298,аминъ
амин,I-,298,аминъ
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
не,Df,8,не
можетъ,V-,31,мощи
с҃нъ,Nb,341,сꙑнъ#1
творити,V-,637,творити
о,R-,1,о
себѣ,Pk,21,себе
ничесоже,Px,657,ничьтоже
аште,G-,248,аще
не,Df,8,не
еже,Pr,96,иже
видитъ,V-,479,видѣти
о҃ца,Nb,34,богъ
творѧшта,V-,637,творити
ѣже,Pr,96,иже
бо,Df,94,бо
онъ,Pd,83,онъ
творитъ,V-,637,творити
си,Pd,47,сь
ꙇ,C-,13,и
с҃нъ,Nb,341,сꙑнъ#1
такожде,Df,255,такожде
творитъ,V-,637,творити
о҃ць,Nb,306,отьць
бо,Df,94,бо
л҄юбитъ,V-,743,любити
с҃на,Nb,341,сꙑнъ#1
ꙇ,C-,13,и
вьсѣ,Px,54,вьсь
покажетъ,V-,942,показати
емоу,Pp,64,и
ѣже,Pr,96,иже
самъ,Pd,567,самъ
творитъ,V-,637,творити
ꙇ,C-,13,и
больша,A-,820,болии
си,Pd,47,сь
покажетъ,V-,942,показати
емоу,Pp,64,и
дѣла,Nb,470,дѣло
да,G-,366,да
вꙑ,Pp,266,вꙑ
чюдите,V-,1007,чоудити
сѧ,Pk,21,себе
ѣко,G-,115,ꙗко
бъ,Nb,34,богъ
о҃ць,Nb,306,отьць
вьскрѣшаетъ,V-,1120,въскрѣшати
мрътвꙑѩ,A-,996,мрьтвъ
ꙇ,C-,13,и
живитъ,V-,2935,живити
тако,Df,48,тако
ꙇ,C-,13,и
с҃нъ,Nb,341,сꙑнъ#1
егоже,Pr,96,иже
хоштетъ,V-,301,хотѣти
живитъ,V-,2935,живити
о҃ць,Nb,306,отьць
бо,Df,94,бо
не,Df,8,не
сѫдитъ,V-,849,сѫдити
никомоуже,Px,940,никътоже
нъ,C-,11,нъ
сѫдъ,Nb,730,сѫдъ
вьсь,Px,54,вьсь
дастъ,V-,116,дати
с҃нови,Nb,341,сꙑнъ#1
да,G-,366,да
вьси,Px,54,вьсь
чьтѫтъ,V-,15,чисти
с҃на,Nb,341,сꙑнъ#1
ѣкоже,Dq,88,ꙗкоже
чьтѫтъ,V-,15,чисти
о҃ца,Nb,34,богъ
ꙇже,Pr,96,иже
не,Df,8,не
чьтетъ,V-,15,чисти
с҃на,Nb,341,сꙑнъ#1
не,Df,8,не
чьтетъ,V-,15,чисти
о҃ца,Nb,34,богъ
ꙇже,Pr,96,иже
і,C-,13,и
посъла,V-,63,посълати
амин,I-,298,аминъ
амин,I-,298,аминъ
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
ѣко,G-,115,ꙗко
слоушаѩі,V-,2733,слоушати
словесе,Nb,520,слово
моего,Ps,447,мои
ꙇ,C-,13,и
вѣрѫ,Nb,506,вѣра
емлѧи,V-,2699,имати
посълавъшюемоу,V-,63,посълати
мѧ,Pp,440,азъ
ꙇматъ,V-,9,имѣти
живота,Nb,36,животъ
вѣчьнаего,A-,411,вѣчьнъ
ꙇ,C-,13,и
на,R-,117,на
сѫдъ,Nb,730,сѫдъ
не,Df,8,не
придетъ,V-,221,прити
нъ,C-,11,нъ
прѣꙇдетъ,V-,1027,прѣити
отъ,R-,80,отъ
съмръти,Nb,1147,съмрьть
въ,R-,111,въ
животъ,Nb,36,животъ
амин,I-,298,аминъ
амин,I-,298,аминъ
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
ѣко,G-,115,ꙗко
грѧдетъ,V-,958,грѧсти
година,Nb,1413,година
ꙇ,C-,13,и
нꙑн҄ѣ,Df,289,нꙑнѣ
естъ,V-,18,бꙑти
егда,Dq,300,ѥгда
мрътви,A-,996,мрьтвъ
оуслꙑшѧтъ,V-,582,оуслꙑшати
гласъ,Nb,382,гласъ
с҃на,Nb,341,сꙑнъ#1
б҃жиѣ,A-,239,божии
ꙇ,C-,13,и
слꙑшавъшеі,V-,689,слꙑшати
оживѫтъ,V-,1070,ожити
коже,Dq,88,ꙗкоже
бо,Df,94,бо
о҃ць,Nb,306,отьць
животъ,Nb,36,животъ
ꙇматъ,V-,9,имѣти
вь,R-,111,въ
себѣ,Pk,21,себе
тако,Df,48,тако
дастъ,V-,116,дати
ꙇ,C-,13,и
с҃нови,Nb,341,сꙑнъ#1
животъ,Nb,36,животъ
ꙇмѣти,V-,9,имѣти
вь,R-,111,въ
себѣ,Pk,21,себе
ꙇ,C-,13,и
область,Nb,1694,область
дастъ,V-,116,дати
емоу,Pp,64,и
ꙇ,C-,13,и
сѫдꙑ,Nb,730,сѫдъ
творити,V-,637,творити
ѣко,G-,115,ꙗко
с҃нъ,Nb,341,сꙑнъ#1
ч҃скъ,A-,577,чловѣчьскъ
естъ,V-,18,бꙑти
не,Df,8,не
дивите,V-,926,дивити
