сапогоу,Nb,сапогъ
с҃пъ,Nb,съпасъ
мира,Nb,миръ#2
х҃ъ,Ne,христ(ос)ъ
По,R-,по
дъвою,Ma,дъва
же,Df,же
дъноу,Nb,дьнь
ꙇзиде,V-,изити
отътѫдоу,Df,отътѫдоу
ꙇ,C-,и
иде,V-,ити
въ,R-,въ
галилеѭ,Ne,галилеꙗ
самъ,Pd,самъ
бо,Df,бо
ꙇ҃с,Ne,исоусъ
съвѣдѣтел҄ьствова,V-,съвѣдѣтельствовати
ѣко,G-,ꙗко
пророкъ,Nb,пророкъ
въ,R-,въ
своемь,Pt,свои
отьчьстви,V-,отъчаꙗти
не,Df,не
ꙇматъ,V-,имѣти
чисти,V-,чисти
Егда,Dq,ѥгда
же,Df,же
приде,V-,прити
въ,R-,въ
галилеѭ,Ne,галилеꙗ
приѩшѧ,V-,приѩти
і,C-,и
галилѣане,Nb,галилеꙗнинъ
вьсѣ,Px,вьсь
видѣвъше,V-,видѣти
елико,Pr,ѥликъ
сътвори,V-,сътворити
въ,R-,въ
е҃рмѣхъ,Nb,undefined
въ,R-,въ
праздьникъ,Nb,праздьникъ
приде,V-,прити
же,Df,же
пакꙑ,Df,пакꙑ
въ,R-,въ
кана,Ne,кана
галилеѭ,Ne,галилеꙗ
ꙇдеже,Dq,идеже
сътвори,V-,сътворити
отъ,R-,отъ
водꙑ,Nb,вода
вино,Nb,вино
Бѣ,V-,бꙑти
же,Df,же
етеръ,Px,етеръ
ц҃рь,Nb,цѣсарь
мѫжь,Nb,мѫжь
егоже,Pr,иже
с҃нъ,Nb,сꙑнъ#1
болѣаше,V-,болѣти
въ,R-,въ
каперънаоумѣ,Ne,каперънаоумъ
слꙑшавъ,V-,слꙑшати
ѣко,G-,ꙗко
и҃с,Ne,исоусъ
приде,V-,прити
отъ,R-,отъ
ꙇюдеѩ,Ne,июдеꙗ
въ,R-,въ
галилеѭ,Ne,галилеꙗ
ꙇде,V-,ити
къ,R-,къ
н҄емоу,Pp,и
ꙇ,C-,и
мол҄ѣаше,V-,молити
і,C-,и
да,G-,да
сънидетъ,V-,сънити
ꙇ,C-,и
цѣлитъ,V-,цѣлити
с҃на,Nb,сꙑнъ#1
его,Pp,и
бѣ,V-,бꙑти
бо,Df,бо
оумираѩ,V-,оумирати
рече,V-,рещи
же,Df,же
къ,R-,къ
н҄емоу,Pp,и
и҃с,Ne,исоусъ
аште,G-,аще
знамени,Nb,undefined
ꙇ,C-,и
чюдесъ,Nb,чоудо
не,Df,не
видите,V-,видѣти
не,Df,не
ꙇмате,V-,имѣти
вѣрꙑ,Nb,вѣра
ѩти,V-,ѩти
г҃ла,V-,глаголати
къ,R-,къ
н҄емоу,Pp,и
ц҃рь,Nb,цѣсарь
мѫжь,Nb,мѫжь
г҃и,Nb,господь
съниди,V-,сънити
прѣжде,Df,прѣжде
даже,G-,даже
не,Df,не
оумьретъ,V-,оумрѣти
отрочѧ,Nb,отрочѧ
мое,Ps,мои
г҃ла,V-,глаголати
къ,R-,къ
н҄емоу,Pp,и
и҃с,Ne,исоусъ
ꙇди,V-,ити
с҃нъ,Nb,сꙑнъ#1
твои,Ps,твои
живъ,A-,живъ
естъ,V-,бꙑти
ꙇ,C-,и
вѣрѫ,Nb,вѣра
ꙇмъ,Pp,и
ч҃къ,Nb,чловѣкъ
словеси,Nb,слово
еже,Pr,иже
рече,V-,рещи
емоу,Pp,и
и҃с,Ne,исоусъ
ꙇдѣаше,V-,ити
абье,Df,абиѥ
же,Df,же
съходѧштю,V-,съходити
емоу,Pp,и
се,I-,се
раби,Nb,рабъ
его,Pp,и
сърѣтѫ,V-,сърѣсти
і,C-,и
г҃л҄ѭште,V-,глаголати
ѣко,G-,ꙗко
с҃нъ,Nb,сꙑнъ#1
твои,Ps,твои
живъ,A-,живъ
естъ,V-,бꙑти
въпрашааше,V-,въпрашати
же,Df,же
часа,Nb,часъ
отъ,R-,отъ
н҄ихъ,Pp,и
въ,R-,въ
которꙑ,Pi,которꙑи
соулѣе,Df,соулѣе
емоу,Pp,и
бꙑстъ,V-,бꙑти
рѣшѧ,V-,рещи
же,Df,же
емоу,Pp,и
ѣко,G-,ꙗко
вьчера,Df,вьчера
въ,R-,въ
часъ,Nb,часъ
седмꙑ,Mo,седмъ
остави,V-,оставити
огнь,Nb,огнь
разоумѣ,V-,разоумѣти
же,Df,же
о҃ць,Nb,отьць
ѣко,G-,ꙗко
тъ,Pd,тъ
бѣ,V-,бꙑти
часъ,Nb,часъ
въ,R-,въ
н҄ьже,Pr,иже
рече,V-,рещи
емоу,Pp,и
и҃с,Ne,исоусъ
с҃нъ,Nb,сꙑнъ#1
твои,Ps,твои
живъ,A-,живъ
естъ,V-,бꙑти
ꙇ,C-,и
вѣрова,V-,вѣровати
самъ,Pd,самъ
ꙇ,C-,и
домъ,Nb,домъ
его,Pp,и
вьсь,Px,вьсь
се,I-,се
пакꙑ,Df,пакꙑ
въторое,Mo,въторъ
чюдо,Nb,чоудо
сътвори,V-,сътворити
и҃с,Ne,исоусъ
пришьдъ,V-,прити
въ,R-,въ
галилеѭ,Ne,галилеꙗ
По,R-,по
сихъ,Pd,сь
же,Df,же
бѣ,V-,бꙑти
праздьникъ,Nb,праздьникъ
ꙇюдеꙇскъ,A-,июдеискъ
ꙇ,C-,и
вьзиде,V-,възити
и҃с,Ne,исоусъ
въ,R-,въ
е҃лмъ,Nb,undefined
естъ,V-,бꙑти
же,Df,же
въ,R-,въ
е҃рмѣхъ,Nb,undefined
на,R-,на
овьчи,A-,овьчь
кѫпѣли,Nb,кѫпѣль
ѣже,Pr,иже
нарицаетъ,V-,нарицати
сѧ,Pk,себе
евреꙇскꙑ,Df,евреискꙑ
фезда,Ne,undefined
пѧть,Ma,пѧть
притворъ,Nb,притворъ
ꙇмѫшти,V-,имѣти
вь,R-,въ
тѣхъ,Pd,тъ
же,Df,же
лежааше,V-,лежати
мъножьство,Nb,мъножьство
болѧштіхъ,V-,undefined
слѣпъ,A-,слѣпъ
хромъ,A-,хромъ
соухъ,A-,соухъ
чаѭштеꙇхъ,V-,undefined
движеньѣ,Nb,движениѥ
водѣ,Nb,вода
а҃ꙉлъ,Nb,ангелъ
бо,Df,бо
г҃нь,A-,господьнь
на,R-,на
вьсѣ,Px,вьсь
лѣта,Nb,лѣто
мꙑѣше,V-,undefined
сѧ,Pk,себе
въ,R-,въ
кѫпѣли,Nb,кѫпѣль
ꙇ,C-,и
възмѫштааше,V-,възмѫщати
водѫ,Nb,вода
ꙇ,C-,и
иже,Pr,иже
пръвѣе,Df,прьвѣѥ
вълажаше,V-,вълаꙗти
по,R-,по
възмѫштени,V-,възмѫщати
водꙑ,Nb,вода
съдравъ,A-,съдравъ
бꙑвааше,V-,бꙑвати
Бѣ,V-,бꙑти
же,Df,же
тоу,Df,тоу
етеръ,Px,етеръ
ч҃къ,Nb,чловѣкъ
ꙉ҃,Ma,триѥ десѧте
ꙇ,C-,и
ѕ҃,Ma,осмь
лѣтъ,Nb,лѣто
ꙇмꙑ,V-,имѣти
въ,R-,въ
недѫзѣ,Nb,недѫгъ
своемъ,Pt,свои
сего,Pd,сь
видѣвъ,V-,видѣти
и҃с,Ne,исоусъ
лежѧшта,V-,лежати
ꙇ,C-,и
разоумѣвъ,V-,разоумѣти
ѣко,G-,ꙗко
мънога,A-,мъногъ
лѣта,Nb,лѣто
юже,Df,оуже
ꙇмѣаше,V-,имѣти
г҃ла,V-,глаголати
емоу,Pp,и
хоштеши,V-,хотѣти
ли,Du,ли
живъ,A-,живъ
бꙑти,V-,бꙑти
Ѡтъвѣшта,V-,отъвѣщати
емоу,Pp,и
недѫжьнꙑ,A-,нeдѫжьнъ
еи,Pp,и
г҃и,Nb,господь
ч҃ка,Nb,чловѣкъ
не,Df,не
ꙇмамь,V-,имѣти
да,G-,да
егда,Dq,ѥгда
възмѫтитъ,V-,възмѫтити
сѧ,Pk,себе
вода,Nb,вода
въвръжетъ,V-,въврѣщи
мѧ,Pp,азъ
въ,R-,въ
кѫпѣль,Nb,кѫпѣль
егда,Dq,ѥгда
же,Df,же
прихождѫ,V-,приходити
азъ,Pp,азъ
ꙇнъ,Px,инъ
прѣжде,R-,прѣжде
мене,Pp,азъ
вълазитъ,V-,вълазити
г҃ла,V-,глаголати
емоу,Pp,и
и҃с,Ne,исоусъ
въстани,V-,въстати
възъми,V-,възѧти
одръ,Nb,одръ
твои,Ps,твои
ꙇ,C-,и
иди,V-,ити
въ,R-,въ
домъ,Nb,домъ
своі,Pt,свои
ꙇ,C-,и
абье,Df,абиѥ
цѣлъ,A-,цѣлъ
бꙑс,V-,бꙑти
ч҃къ,Nb,чловѣкъ
ꙇ,C-,и
вьзѧтъ,V-,възѧти
одръ,Nb,одръ
свои,Pt,свои
ꙇ,C-,и
хождаше,V-,ходити
Бѣ,V-,бꙑти
же,Df,же
сѫбота,Nb,сѫбота
въ,R-,въ
тъ,Pd,тъ
дьнь,Nb,дьнь
г҃лахѫ,V-,глаголати
же,Df,же
ꙇюдеі,Nb,июдеи
ꙇцѣлѣвъшюемоу,V-,ицѣлѣвати
сѫбота,Nb,сѫбота
естъ,V-,бꙑти
ꙇ,C-,и
не,Df,не
достоꙇтъ,V-,достоꙗти
тебѣ,Pp,тꙑ
вьзѧти,V-,възѧти
одра,Nb,одръ
своего,Pt,свои
Ѡнъ,Pd,онъ
же,Df,же
отъвѣшта,V-,отъвѣщати
ꙇмъ,Pp,и
ꙇже,Pr,иже
мѧ,Pp,азъ
сътвори,V-,сътворити
цѣла,A-,цѣлъ
тъ,Pd,тъ
мьнѣ,Pp,азъ
рече,V-,рещи
възъми,V-,възѧти
одръ,Nb,одръ
твоі,Ps,твои
ꙇ,C-,и
ходи,V-,ходити
въпросишѧ,V-,въпросити
же,Df,же
і,C-,и
къто,Pi,къто
естъ,V-,бꙑти
ч҃къ,Nb,чловѣкъ
рекꙑ,V-,рещи
тебѣ,Pp,тꙑ
възъми,V-,възѧти
одръ,Nb,одръ
твои,Ps,твои
ꙇ,C-,и
ходи,V-,ходити
ꙇсцѣлѣвꙑ,V-,ицѣлѣти
же,Df,же
не,Df,не
вѣдѣаше,V-,вѣдѣти
къто,Pi,къто
естъ,V-,бꙑти
и҃с,Ne,исоусъ
бо,Df,бо
оуклони,V-,оуклонити
сѧ,Pk,себе
народоу,Nb,народъ
сѫштю,V-,бꙑти
на,R-,на
мѣстѣ,Nb,мѣсто
потомь,Df,потомь
же,Df,же
обрѣте,V-,обрѣсти
и҃с,Ne,исоусъ
въ,R-,въ
цркъве,Nb,црькꙑ
ꙇ,C-,и
рече,V-,рещи
емоу,Pp,и
се,I-,се
цѣлъ,A-,цѣлъ
еси,V-,бꙑти
къ,R-,къ
томоу,Pd,тъ
не,Df,не
съгрѣшаі,V-,съгрѣшати
да,G-,да
не,Df,не
горе,A-,гории
чьто,Pi,чьто
ти,Pp,тꙑ
бѫдетъ,V-,бꙑти
ꙇде,V-,ити
же,Df,же
ч҃къ,Nb,чловѣкъ
ꙇ,C-,и
повѣдѣ,V-,повѣдѣти
ꙇюдѣомъ,Nb,июдеи
ѣко,G-,ꙗко
ꙇ҃с,Ne,исоусъ
естъ,V-,бꙑти
ꙇже,Pr,иже
мѧ,Pp,азъ
сътвори,V-,сътворити
цѣла,A-,цѣлъ
ꙇ,C-,и
сего,Pd,сь
ради,R-,ради
гонѣхѫ,V-,гонѣти
и҃с,Ne,исоусъ
ꙇюдѣи,Ne,июдеꙗ
ꙇ,C-,и
искаахѫ,V-,искати
его,Pp,и
оубити,V-,оубити
зане,G-,зане
си,Pd,сь
твор҄ѣаше,V-,творити
въ,R-,въ
сѫботѫ,Nb,сѫбота
ꙇ҃с,Ne,исоусъ
же,Df,же
отъвѣштавааше,V-,отъвѣщавати
ꙇмъ,Pp,и
о҃ць,Nb,отьць
моі,Ps,мои
доселѣ,Df,доселѣ
дѣлаетъ,V-,дѣлати
ꙇ,C-,и
азъ,Pp,азъ
дѣлаѭ,V-,дѣлати
сего,Pd,сь
ради,R-,ради
паче,Df,паче
ꙇскахѫ,V-,искати
его,Pp,и
ꙇюдеи,Nb,июдеи
оубити,V-,оубити
ѣко,G-,ꙗко
не,Df,не
тъкъмо,Df,тъкъмо#2
разарѣше,V-,разарꙗти
сѫботѫ,Nb,сѫбота
нъ,C-,нъ
і,C-,и
о҃ца,Nb,богъ
своего,Pt,свои
г҃лаше,V-,глаголати
б҃а,Nb,богъ
равьнъ,A-,undefined
сѧ,Pk,себе
творѧ,V-,творити
б҃у,Nb,богъ
отъвѣшта,V-,отъвѣщати
же,Df,же
и҃с,Ne,исоусъ
ꙇ,C-,и
рече,V-,рещи
ꙇмъ,Pp,и
амин,I-,аминъ
амин,I-,аминъ
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
не,Df,не
можетъ,V-,мощи
с҃нъ,Nb,сꙑнъ#1
творити,V-,творити
о,R-,о
себѣ,Pk,себе
ничесоже,Px,ничьтоже
аште,G-,аще
не,Df,не
еже,Pr,иже
видитъ,V-,видѣти
о҃ца,Nb,богъ
творѧшта,V-,творити
ѣже,Pr,иже
бо,Df,бо
онъ,Pd,онъ
творитъ,V-,творити
си,Pd,сь
ꙇ,C-,и
с҃нъ,Nb,сꙑнъ#1
такожде,Df,такожде
творитъ,V-,творити
о҃ць,Nb,отьць
бо,Df,бо
л҄юбитъ,V-,любити
с҃на,Nb,сꙑнъ#1
ꙇ,C-,и
вьсѣ,Px,вьсь
покажетъ,V-,показати
емоу,Pp,и
ѣже,Pr,иже
самъ,Pd,самъ
творитъ,V-,творити
ꙇ,C-,и
больша,A-,болии
си,Pd,сь
покажетъ,V-,показати
емоу,Pp,и
дѣла,Nb,дѣло
да,G-,да
вꙑ,Pp,вꙑ
чюдите,V-,чоудити
сѧ,Pk,себе
ѣко,G-,ꙗко
бъ,Nb,богъ
о҃ць,Nb,отьць
вьскрѣшаетъ,V-,въскрѣшати
мрътвꙑѩ,A-,мрьтвъ
ꙇ,C-,и
живитъ,V-,живити
тако,Df,тако
ꙇ,C-,и
с҃нъ,Nb,сꙑнъ#1
егоже,Pr,иже
хоштетъ,V-,хотѣти
живитъ,V-,живити
о҃ць,Nb,отьць
бо,Df,бо
не,Df,не
сѫдитъ,V-,сѫдити
никомоуже,Px,никътоже
нъ,C-,нъ
сѫдъ,Nb,сѫдъ
вьсь,Px,вьсь
дастъ,V-,дати
с҃нови,Nb,сꙑнъ#1
да,G-,да
вьси,Px,вьсь
чьтѫтъ,V-,чисти
с҃на,Nb,сꙑнъ#1
ѣкоже,Dq,ꙗкоже
чьтѫтъ,V-,чисти
о҃ца,Nb,богъ
ꙇже,Pr,иже
не,Df,не
чьтетъ,V-,чисти
с҃на,Nb,сꙑнъ#1
не,Df,не
чьтетъ,V-,чисти
о҃ца,Nb,богъ
ꙇже,Pr,иже
і,C-,и
посъла,V-,посълати
амин,I-,аминъ
амин,I-,аминъ
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
ѣко,G-,ꙗко
слоушаѩі,V-,слоушати
словесе,Nb,слово
моего,Ps,мои
ꙇ,C-,и
вѣрѫ,Nb,вѣра
емлѧи,V-,undefined
посълавъшюемоу,V-,посълати
мѧ,Pp,азъ
ꙇматъ,V-,имѣти
живота,Nb,животъ
вѣчьнаего,A-,вѣчьнъ
ꙇ,C-,и
на,R-,на
сѫдъ,Nb,сѫдъ
не,Df,не
придетъ,V-,прити
нъ,C-,нъ
прѣꙇдетъ,V-,прѣити
отъ,R-,отъ
съмръти,Nb,съмрьть
въ,R-,въ
животъ,Nb,животъ
амин,I-,аминъ
амин,I-,аминъ
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
ѣко,G-,ꙗко
грѧдетъ,V-,грѧсти
година,Nb,година
ꙇ,C-,и
нꙑн҄ѣ,Df,нꙑнѣ
естъ,V-,бꙑти
егда,Dq,ѥгда
мрътви,A-,мрьтвъ
оуслꙑшѧтъ,V-,оуслꙑшати
гласъ,Nb,гласъ
с҃на,Nb,сꙑнъ#1
б҃жиѣ,A-,божии
ꙇ,C-,и
слꙑшавъшеі,V-,слꙑшати
оживѫтъ,V-,ожити
коже,Dq,ꙗкоже
бо,Df,бо
о҃ць,Nb,отьць
животъ,Nb,животъ
ꙇматъ,V-,имѣти
вь,R-,въ
себѣ,Pk,себе
тако,Df,тако
дастъ,V-,дати
ꙇ,C-,и
с҃нови,Nb,сꙑнъ#1
животъ,Nb,животъ
ꙇмѣти,V-,имѣти
вь,R-,въ
себѣ,Pk,себе
ꙇ,C-,и
область,Nb,область
дастъ,V-,дати
емоу,Pp,и
ꙇ,C-,и
сѫдꙑ,Nb,сѫдъ
творити,V-,творити
ѣко,G-,ꙗко
с҃нъ,Nb,сꙑнъ#1
ч҃скъ,A-,чловѣчьскъ
естъ,V-,бꙑти
не,Df,не
дивите,V-,дивити
сѧ,Pk,себе
семоу,Pd,сь
ѣко,Df,ꙗко#1
грѧдетъ,V-,грѧсти
часъ,Nb,часъ
въ,R-,въ
ньже,Pr,иже
вьси,Px,вьсь
въходѧштеи,V-,въходити
въ,R-,въ
гробѣхъ,Nb,гробъ
оуслꙑшѧтъ,V-,оуслꙑшати
гласъ,Nb,гласъ
с҃на,Nb,сꙑнъ#1
б҃жиѣ,A-,божии
ꙇ,C-,и
изидѫтъ,V-,изити
сътворьшеи,V-,сътворити
блага,A-,благъ
въ,R-,въ
въскрѣшенье,Nb,въскрѣшениѥ
животоу,Nb,животъ
а,C-,а
сътворьшеі,V-,сътворити
зълаа,A-,зълъ
въ,R-,въ
въскрѣшение,Nb,въскрѣшениѥ
сѫдоу,Nb,сѫдъ
не,Df,не
могѫ,V-,мощи
азъ,Pp,азъ
о,R-,о
себѣ,Pk,себе
творити,V-,творити
ничесоже,Px,ничьтоже
ѣкоже,Dq,ꙗкоже
слꙑшѫ,V-,слꙑшати
сѫждѫ,V-,сѫдити
ꙇ,C-,и
сѫдъ,Nb,сѫдъ
мои,Ps,мои
правьдьнъ,A-,правьдьнъ
естъ,V-,бꙑти
ѣко,G-,ꙗко
не,Df,не
ꙇштѫ,V-,искати
вол҄ѧ,Nb,волꙗ
моеѩ,Ps,мои
нъ,C-,нъ
вол҄ѫ,Nb,волꙗ
посълавъшаего,V-,посълати
мѧ,Pp,азъ
о҃ца,Nb,богъ
Аште,G-,аще
азъ,Pp,азъ
съвѣдѣтел҄ьствоуѭ,V-,съвѣдѣтельствовати
о,R-,о
мьнѣ,Pp,азъ
съвѣдѣтел҄ьство,Nb,съвѣдѣтельство
мое,Ps,мои
нѣстъ,V-,не бꙑти
ꙇстинъно,A-,истиньнъ
ꙇнъ,Px,инъ
естъ,V-,бꙑти
съвѣдѣтел҄ьствоуѩі,V-,съвѣдѣтельствовати
о,R-,о
мнѣ,Pp,азъ
ꙇ,C-,и
вѣмь,V-,вѣдѣти
ѣко,G-,ꙗко
ꙇстинъно,A-,истиньнъ
естъ,V-,бꙑти
съвѣдѣтельство,Nb,съвѣдѣтельство
еже,Pr,иже
съвѣдѣтел҄ьствоуетъ,V-,съвѣдѣтельствовати
о,R-,о
мнѣ,Pp,азъ
Вꙑ,Pp,вꙑ
посъласте,V-,посълати
къ,R-,къ
ꙇоаноу,Ne,иоанъ
ꙇ,C-,и
съвѣдѣтельствова,V-,съвѣдѣтельствовати
о,R-,о
ꙇстинѣ,Nb,истина
азъ,Pp,азъ
же,Df,же
не,Df,не
отъ,R-,отъ
ч҃ка,Nb,чловѣкъ
съвѣдѣтельства,Nb,съвѣдѣтельство
приемл҄ѭ,V-,приимати
нъ,C-,нъ
си,Pd,сь
г҃л҄ѭ,V-,глаголати
да,G-,да
вꙑ,Pp,вꙑ
с҃пени,V-,съпасти#1
бѫдете,V-,бꙑти
онъ,Pd,онъ
бѣ,V-,бꙑти
свѣтильникъ,Nb,свѣтильникъ
горѧ,V-,горѣти
ꙇ,C-,и
свьтѧ,V-,свьтѣти
вꙑ,Pp,вꙑ
же,Df,же
хотѣсте,V-,хотѣти
въздрадовати,V-,въздрадовати
сѧ,Pk,себе
въ,R-,въ
часъ,Nb,часъ
свьтѣниѣ,Nb,свьтѣниѥ
его,Pp,и
азъ,Pp,азъ
же,Df,же
ꙇмамь,V-,имѣти
съвѣдѣтел҄ьство,Nb,съвѣдѣтельство
бол҄е,A-,болии
ꙇоаннова,A-,иоановъ
дѣла,Nb,дѣло
бо,Df,бо
ѣже,Pr,иже
дастъ,V-,дати
мьнѣ,Pp,азъ
о҃ць,Nb,отьць
да,G-,да
съвръшѫ,V-,съврьшити
ѣ,Pp,и
та,Pd,тъ
дѣла,Nb,дѣло
ѣже,Pr,иже
твор҄ѭ,V-,творити
съвѣдѣтельствоуѭтъ,V-,съвѣдѣтельствовати
о,R-,о
мьнѣ,Pp,азъ
ѣко,G-,ꙗко
о҃ць,Nb,отьць
мѧ,Pp,азъ
посъла,V-,посълати
ꙇ,C-,и
посълавꙑ,V-,посълати
мѧ,Pp,азъ
о҃ць,Nb,отьць
тъ,Pd,тъ
съвѣдѣтел҄ьствоуетъ,V-,съвѣдѣтельствовати
о,R-,о
мьнѣ,Pp,азъ
ни,C-,ни
гласа,Nb,гласъ
его,Pp,и
никъдеже,Df,никъдеже
слꙑшасте,V-,слꙑшати
ни,C-,ни
видѣниѣ,Nb,видѣниѥ
его,Pp,и
видѣсте,V-,видѣти
ꙇ,C-,и
словесе,Nb,слово
его,Pp,и
не,Df,не
ꙇмате,V-,имѣти
прѣбꙑваѭшта,V-,прѣбꙑвати
въ,R-,въ
васъ,Pp,вꙑ
зан҄е,G-,зане
егоже,Pr,иже
тъ,Pd,тъ
посъла,V-,посълати
семоу,Pd,сь
вꙑ,Pp,вꙑ
вѣрꙑ,Nb,вѣра
не,Df,не
емл҄ете,V-,имати
ꙇспꙑтаꙇте,V-,испꙑтати
кън҄игꙑ,Nb,кънигꙑ
ѣко,G-,ꙗко
вь,R-,въ
нихъ,Pp,и
мьните,V-,мьнѣти
ꙇмѣти,V-,имѣти
животъ,Nb,животъ
вѣчьнꙑ,A-,вѣчьнъ
ꙇ,C-,и
тꙑ,Pp,тꙑ
сѫтъ,V-,бꙑти
съвѣдѣтел҄ьствоуѭштѧ,V-,съвѣдѣтельствовати
о,R-,о
мьнѣ,Pp,азъ
ꙇ,C-,и
не,Df,не
хоштете,V-,хотѣти
прити,V-,прити
къ,R-,къ
мнѣ,Pp,азъ
да,G-,да
животъ,Nb,животъ
ꙇмате,V-,имѣти
славꙑ,Nb,слава
отъ,R-,отъ
ч҃къ,Nb,чловѣкъ
не,Df,не
приемлѭ,V-,приимати
нъ,C-,нъ
разоумѣхъ,V-,разоумѣти
вꙑ,Pp,вꙑ
ѣко,G-,ꙗко
л҄юбъве,Nb,любꙑ
б҃жиѩ,A-,божии
не,Df,не
ꙇмате,V-,имѣти
вь,R-,въ
себѣ,Pk,себе
азъ,Pp,азъ
придъ,V-,прити
въ,R-,въ
імѧ,Nb,имѧ
о҃ца,Nb,богъ
моего,Ps,мои
ꙇ,C-,и
не,Df,не
приемл҄ете,V-,приимати
мене,Pp,азъ
аште,G-,аще
ꙇнъ,Px,инъ
придетъ,V-,прити
въ,R-,въ
імѧ,Nb,имѧ
свое,Pt,свои
того,Pd,тъ
приемлете,V-,приимати
како,Du,како
вꙑ,Pp,вꙑ
можете,V-,мощи
вѣровати,V-,вѣровати
славѫ,Nb,слава
дроугъ,Pc,дроугъ
отъ,R-,отъ
дроуга,Pc,дроугъ
приемл҄ѭште,V-,приимати
ꙇ,C-,и
славꙑ,Nb,слава
ѣже,Pr,иже
отъ,R-,отъ
ꙇночѧдаго,A-,иночѧдъ
б҃жиѣ,A-,божии
не,Df,не
ꙇштете,V-,искати
не,Df,не
мьните,V-,мьнѣти
ѣко,G-,ꙗко
на,R-,на
вꙑ,Pp,вꙑ
рекѫ,V-,рещи
азъ,Pp,азъ
къ,R-,къ
о҃цю,Nb,отьць
естъ,V-,бꙑти
ꙇже,Pr,иже
на,R-,на
вꙑ,Pp,вꙑ
речетъ,V-,рещи
мѡси,Ne,моси
на,R-,на
н҄егоже,Pr,иже
вꙑ,Pp,вꙑ
оупъваете,V-,оупъвати
аште,G-,аще
бо,Df,бо
